"TABLA 34: ""INSTITUCIONES EDUCATIVAS Y SUS CARRERAS""",,,,,Vigente a partir del 01/07/2014,,
Elaborada según el Clasificador de Instituciones de Educación Superior y Técnico Productivas (v1) y el Clasificador de Carreras de Educación Superior y Técnico productivas (v1) aprobados por el Instituto Nacional de Estadística e Informática - INEI.,,,,,,,
Abreviaturas,,,,,,,
IEST : Instituto de Educación Superior Técnologica.,,,,,,,
ISP : Instituto Superior Pedagógico.,,,,,,,
ESFA : Educación Superior de Formación Artística. ,,,,,,,
UNIV: Universidad.,,,,,,,
FFAA y Policía : Escuelas e Institutos de Educación Superior Tecnológicos de las Fuerzas Armadas y Policiales.,,,,,,,
COD. REGIMEN,DESC. REGIMEN,COD. TIPO INST.,DESC. TIPO INST.,COD.  INSTITUCIÓN,DESC. INSTITUCIÓN,COD.  CARRERA,DESC. CARRERA
2,PRIVADA,6,UNIVERSIDAD,260000014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,713016,ESTOMATOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,715056,TECNOLOGÍA MÉDICA
2,PRIVADA,6,UNIVERSIDAD,260000014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,716026,FARMACIA Y BIOQUÍMICA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,214036,TRADUCCIÓN E INTERPRETACIÓN PROFESIONAL
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,222096,DISEÑO PROFESIONAL DE INTERIORES
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,222106,DISEÑO PROFESIONAL GRÁFICO
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,222116,DISEÑO Y GESTIÓN EN MODA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,224036,MÚSICA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,313016,PSICOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,321066,COMUNICACIÓN AUDIOVISUAL Y MEDIOS INTERACTIVOS
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,321086,COMUNICACIÓN E IMAGEN EMPRESARIAL
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,321106,COMUNICACIÓN Y MARKETING
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,321116,COMUNICACIÓN Y PERIODISMO
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,321126,COMUNICACIÓN Y PUBLICIDAD
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,331096,ADMINISTRACIÓN Y FINANZAS
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,331126,ADMINISTRACIÓN Y RECURSOS HUMANOS
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,331226,INGENIERÍA DE GESTIÓN EMPRESARIAL
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,332256,HOTELERÍA Y ADMINISTRACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,332326,TURISMO Y ADMINISTRACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,333016,ADMINISTRACIÓN Y MARKETING
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,334016,ADMINISTRACIÓN Y AGRONEGOCIOS
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,335026,ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,339026,ADMINISTRACIÓN Y NEGOCIOS DEL DEPORTE
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,341046,ECONOMÍA GERENCIAL
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,341076,ECONOMÍA Y FINANZAS
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,341106,ECONOMÍA Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,342086,CONTABILIDAD Y ADMINISTRACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,351016,DERECHO
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,441016,CIENCIAS DE LA COMPUTACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,511026,INGENIERÍA DE SISTEMAS (EPE)
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,511036,INGENIERÍA DE SISTEMAS DE INFORMACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,511126,INGENIERÍA DE SOFTWARE
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,521046,INGENIERÍA INDUSTRIAL
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,525016,INGENIERÍA ELECTRÓNICA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,526076,INGENIERÍA MECATRÓNICA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,531016,INGENIERÍA CIVIL
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,533026,ARQUITECTURA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,711016,MEDICINA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,712076,NUTRICIÓN Y DIETÉTICA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,713026,ODONTOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,715076,TERAPIA FÍSICA
2,PRIVADA,6,UNIVERSIDAD,260000054,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,527016,INGENIERÍA DE GESTIÓN MINERA
2,PRIVADA,6,UNIVERSIDAD,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA,332096,"ADMINISTRACIÓN EN TURISMO, HOTELERÍA Y GASTRONOMÍA"
2,PRIVADA,6,UNIVERSIDAD,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA,335026,ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA,342076,"CONTABILIDAD, AUDITORÍA Y FINANZAS"
2,PRIVADA,6,UNIVERSIDAD,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA,351016,DERECHO
2,PRIVADA,6,UNIVERSIDAD,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA,511056,INGENIERÍA DE SISTEMAS E INFORMÁTICA
2,PRIVADA,6,UNIVERSIDAD,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA,512046,INGENIERÍA EN TELECOMUNICACIONES
2,PRIVADA,6,UNIVERSIDAD,260000081,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA,521046,INGENIERÍA INDUSTRIAL
2,PRIVADA,6,UNIVERSIDAD,260000093,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL,333096,MARKETING Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000093,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL,351056,DERECHO Y CIENCIAS POLÍTICAS
2,PRIVADA,6,UNIVERSIDAD,260000093,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL,511056,INGENIERÍA DE SISTEMAS E INFORMÁTICA
2,PRIVADA,6,UNIVERSIDAD,260000093,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL,531016,INGENIERÍA CIVIL
2,PRIVADA,6,UNIVERSIDAD,260000093,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,222026,ARTE Y DISEÑO EMPRESARIAL
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,321026,CIENCIAS DE LA COMUNICACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,331116,ADMINISTRACIÓN Y GESTIÓN DE EMPRESAS
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,332046,ADMINISTRACIÓN DE SERVICIOS TURÍSTICOS
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,333096,MARKETING Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,342106,CONTABILIDAD Y FINANZAS
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,351016,DERECHO
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,511076,INGENIERÍA DE COMPUTACIÓN Y SISTEMAS
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,521046,INGENIERÍA INDUSTRIAL
2,PRIVADA,6,UNIVERSIDAD,260000078,UNIVERSIDAD PERUANA DE LAS AMÉRICAS,525016,INGENIERÍA ELECTRÓNICA
2,PRIVADA,6,UNIVERSIDAD,260000102,UNIVERSIDAD PERUANA DEL CENTRO,331036,ADMINISTRACIÓN DE EMPRESAS
2,PRIVADA,6,UNIVERSIDAD,260000102,UNIVERSIDAD PERUANA DEL CENTRO,351056,DERECHO Y CIENCIA POLÍTICA
2,PRIVADA,6,UNIVERSIDAD,260000102,UNIVERSIDAD PERUANA DEL CENTRO,531016,INGENIERÍA CIVIL
2,PRIVADA,6,UNIVERSIDAD,260000102,UNIVERSIDAD PERUANA DEL CENTRO,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000102,UNIVERSIDAD PERUANA DEL CENTRO,717016,OBSTETRICIA
2,PRIVADA,6,UNIVERSIDAD,260000094,UNIVERSIDAD PERUANA DEL ORIENTE,332356,"TURISMO, HOTELERÍA Y GASTRONOMÍA"
2,PRIVADA,6,UNIVERSIDAD,260000094,UNIVERSIDAD PERUANA DEL ORIENTE,351056,DERECHO Y CIENCIAS POLÍTICAS
2,PRIVADA,6,UNIVERSIDAD,260000094,UNIVERSIDAD PERUANA DEL ORIENTE,511026,INGENIERÍA DE SISTEMAS
2,PRIVADA,6,UNIVERSIDAD,260000094,UNIVERSIDAD PERUANA DEL ORIENTE,713016,ESTOMATOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000094,UNIVERSIDAD PERUANA DEL ORIENTE,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,111026,EDUCACIÓN INICIAL
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,112016,EDUCACIÓN PRIMARIA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,121016,EDUCACIÓN SECUNDARIA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,313016,PSICOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,331136,ADMINISTRACIÓN Y SISTEMAS
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,342106,CONTABILIDAD Y FINANZAS
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,351016,DERECHO
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,511076,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,531016,INGENIERÍA CIVIL
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,533026,ARQUITECTURA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,621036,MEDICINA VETERINARIA Y ZOOTECNIA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,711026,MEDICINA HUMANA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,712056,NUTRICIÓN HUMANA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,713026,ODONTOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,715036,OPTOMETRÍA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,715056,TECNOLOGÍA MÉDICA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,716026,FARMACIA Y BIOQUÍMICA
2,PRIVADA,6,UNIVERSIDAD,260000037,UNIVERSIDAD PERUANA LOS ANDES,717016,OBSTETRICIA
2,PRIVADA,6,UNIVERSIDAD,260000092,UNIVERSIDAD PERUANA SIMÓN BOLIVAR,321046,CIENCIAS DE LA COMUNICACIÓN Y PUBLICIDAD
2,PRIVADA,6,UNIVERSIDAD,260000092,UNIVERSIDAD PERUANA SIMÓN BOLIVAR,331176,INGENIERÍA COMERCIAL
2,PRIVADA,6,UNIVERSIDAD,260000092,UNIVERSIDAD PERUANA SIMÓN BOLIVAR,332126,ADMINISTRACIÓN HOTELERA Y ECOTURISMO
2,PRIVADA,6,UNIVERSIDAD,260000092,UNIVERSIDAD PERUANA SIMÓN BOLIVAR,342066,CONTABILIDAD ADMINISTRATIVA Y AUDITORÍA
2,PRIVADA,6,UNIVERSIDAD,260000092,UNIVERSIDAD PERUANA SIMÓN BOLIVAR,511096,INGENIERÍA DE SISTEMAS Y SEGURIDAD INFORMÁTICA
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,199016,EDUCACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,216026,TEOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,313016,PSICOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,321026,CIENCIAS DE LA COMUNICACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,331116,ADMINISTRACIÓN GESTIÓN EMPRESARIAL
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,333096,MARKETING Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,335026,ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,342056,CONTABILIDAD
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,342106,CONTABILIDAD Y FINANZAS
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,511026,INGENIERÍA DE SISTEMAS
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,511166,INGENIERÍA DE INFORMÁTICA Y ESTADÍSTICA
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,522026,INGENIERÍA DE ALIMENTOS
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,531016,INGENIERÍA CIVIL
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,533026,ARQUITECTURA
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,594056,INGENIERÍA AMBIENTAL
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,712056,NUTRICIÓN HUMANA
2,PRIVADA,6,UNIVERSIDAD,260000038,UNIVERSIDAD PERUANA UNIÓN,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,111026,EDUCACIÓN INICIAL
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,112016,EDUCACIÓN PRIMARIA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,313016,PSICOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,321026,CIENCIAS DE LA COMUNICACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,331016,ADMINISTRACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,341076,ECONOMÍA Y FINANZAS
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,342056,CONTABILIDAD
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,351016,DERECHO
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,511076,INGENIERÍA DE COMPUTACIÓN Y SISTEMAS
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,511126,INGENIERÍA DE SOFTWARE
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,512056,INGENIERÍA DE TELECOMUNICACIONES Y REDES
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,521046,INGENIERÍA INDUSTRIAL
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,522036,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,525016,INGENIERÍA ELECTRÓNICA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,531016,INGENIERÍA CIVIL
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,533026,ARQUITECTURA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,611106,INGENIERÍA AGRÓNOMA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,621036,MEDICINA VETERINARIA Y ZOOTECNIA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,711026,MEDICINA HUMANA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,713016,ESTOMATOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000046,UNIVERSIDAD PRIVADA ANTENOR ORREGO,717016,OBSTETRICIA
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,313016,PSICOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,331036,ADMINISTRACIÓN DE EMPRESAS
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,331176,INGENIERÍA COMERCIAL
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,332156,"ADMINISTRACIÓN TURÍSTICA, HOTELERÍA Y GASTRONOMÍA"
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,335026,ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,342106,CONTABILIDAD Y FINANZAS
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,351056,DERECHO Y CIENCIA POLÍTICA
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,511056,INGENIERÍA INFORMÁTICA Y DE SISTEMAS
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,521016,INGENIERÍA AMBIENTAL Y DE PREVENCIÓN DE RIESGOS
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,713016,ESTOMATOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000070,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO,716026,FARMACIA Y BIOQUÍMICA
2,PRIVADA,6,UNIVERSIDAD,260000103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,713016,ESTOMATOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,714016,ENFERMERÍA
2,PRIVADA,6,UNIVERSIDAD,260000103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,715086,TERAPIA FÍSICA Y REHABILITACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,716026,FARMACIA Y BIOQUÍMICA
2,PRIVADA,6,UNIVERSIDAD,260000103,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA,717016,OBSTETRICIA
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,111026,EDUCACIÓN INICIAL
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,112016,EDUCACIÓN PRIMARIA
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,121376,EDUCACIÓN SECUNDARIA -INGLÉS E ITALIANO
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,121386,EDUCACIÓN SECUNDARIA -INGLÉS Y ALEMÁN
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,121396,EDUCACIÓN SECUNDARIA -INGLÉS Y FRANCÉS
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,214036,TRADUCCIÓN E INTERPRETACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,313016,PSICOLOGÍA
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,321026,CIENCIAS DE LA COMUNICACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,331016,ADMINISTRACIÓN
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,332076,ADMINISTRACIÓN DE TURISMO Y HOTELERÍA
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,333066,MARKETING Y DIRECCIÓN DE EMPRESAS
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,335116,NEGOCIOS INTERNACIONALES
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,342056,CONTABILIDAD
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,351016,DERECHO
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,511026,INGENIERÍA DE SISTEMAS
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,521046,INGENIERÍA INDUSTRIAL
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,523026,INGENIERÍA AGROINDUSTRIAL
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,523046,INGENIERÍA AGROINDUSTRIAL Y COMERCIO EXTERIOR
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,526036,INGENIERÍA MECÁNICA
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,526056,INGENIERÍA MECÁNICA ELÉCTRICA
2,PRIVADA,6,UNIVERSIDAD,260000052,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,531016,INGENIERÍA CIVIL
