"TABLA 30 ""OCUPACIÓN APLICABLE A LOS EMPLEADORES DEL SECTOR PRIVADO"".",,,,,,,,,,,,
"Dependiendo de la Categoría Ocupacional que se seleccione, se habilitarán los códigos de Ocupación.",,,,,,,,,,,,
(1) Código que puede ser asumido para la Categoría Ocupacional y (0) No se habilita el registro de esta Ocupación para la Categoría Ocupacional. ,,,,,,,,,,,,
Código,NOMBRE,Ejecutivo,Empleado,Obrero,,,,,,,,
612007,"AGRICULTOR EXPLOTADOR, CULTIVO/CEREALES",1,1,1,,,,,,,,
612008,"AGRICULTOR EXPLOTADOR, CULTIVO/FLORES",1,1,1,,,,,,,,
612009,"AGRICULTOR EXPLOTADOR, CULTIVO/GRANO",1,1,1,,,,,,,,
612010,"AGRICULTOR EXPLOTADOR, CULTIVO/HORTALIZAS (CULTIVO EXTENSIV",1,1,1,,,,,,,,
612011,"AGRICULTOR EXPLOTADOR, CULTIVO/LINO",1,1,1,,,,,,,,
612012,"AGRICULTOR EXPLOTADOR, CULTIVO/MAIZ",1,1,1,,,,,,,,
612013,"AGRICULTOR EXPLOTADOR, CULTIVO/REMOLACHA",1,1,1,,,,,,,,
612014,"AGRICULTOR EXPLOTADOR, CULTIVO/SISAL",1,1,1,,,,,,,,
612015,"AGRICULTOR EXPLOTADOR, CULTIVO/SOJA",1,1,1,,,,,,,,
612016,"AGRICULTOR EXPLOTADOR, CULTIVO/TABACO",1,1,1,,,,,,,,
612017,"AGRICULTOR EXPLOTADOR, CULTIVO/TRIGO",1,1,1,,,,,,,,
612018,"AGRICULTOR EXPLOTADOR, CULTIVO/YUTE",1,1,1,,,,,,,,
612019,"PRODUCTOR, CULTIVOS EXTENSIVOS",1,1,1,,,,,,,,
612020,"PRODUCTOR, HORTALIZAS/CULTIVO EXTENSIVO",1,1,1,,,,,,,,
612021,"PRODUCTOR, REMOLACHA AZUCARERA",1,1,1,,,,,,,,
612022,"PRODUCTOR, SOYA",1,1,1,,,,,,,,
612023,"TRABAJADOR AGRICOLA CALIFICADO, ALGODON",1,1,1,,,,,,,,
612024,"TRABAJADOR AGRICOLA CALIFICADO, ARROZ",1,1,1,,,,,,,,
612025,"TRABAJADOR AGRICOLA CALIFICADO, CACAHUETES",1,1,1,,,,,,,,
612026,"TRABAJADOR AGRICOLA CALIFICADO, CAÐA DE AZUCAR",1,1,1,,,,,,,,
612027,"TRABAJADOR AGRICOLA CALIFICADO, CULTIVO EXTENSIVO",1,1,1,,,,,,,,
612028,"TRABAJADOR AGRICOLA CALIFICADO, HORTALIZAS",1,1,1,,,,,,,,
612029,"TRABAJADOR AGRICOLA CALIFICADO, IRRIGACION",1,1,1,,,,,,,,
612030,"TRABAJADOR AGRICOLA CALIFICADO, LINO",1,1,1,,,,,,,,
612031,"TRABAJADOR AGRICOLA CALIFICADO, PATATAS",1,1,1,,,,,,,,
612032,"TRABAJADOR AGRICOLA CALIFICADO, REMOLACHA",1,1,1,,,,,,,,
612033,"TRABAJADOR AGRICOLA CALIFICADO, TABACO",1,1,1,,,,,,,,
612034,"TRABAJADOR AGRICOLA CALIFICADO, TRIGO",1,1,1,,,,,,,,
612035,"TRABAJADOR AGRICOLA CALIFICADO, YUTE",1,1,1,,,,,,,,
613001,"AGRICULTOR EXPLOTADOR, ALMENDRAS",1,1,1,,,,,,,,
613002,"AGRICULTOR EXPLOTADOR, CULTIVO/CITRICOS",1,1,1,,,,,,,,
613003,"AGRICULTOR EXPLOTADOR, PLANTACION/CACAO",1,1,1,,,,,,,,
613004,"AGRICULTOR EXPLOTADOR, PLANTACION/CAFE,TE",1,1,1,,,,,,,,
613005,"AGRICULTOR EXPLOTADOR, PLANTACION/COCOTEROS",1,1,1,,,,,,,,
613006,"AGRICULTOR EXPLOTADOR, PLANTACION/HEVEA",1,1,1,,,,,,,,
613007,AGRICULTOR EXPLOTADOR DE VIA,1,1,1,,,,,,,,
613008,"ARBORICULTOR, ALMENDROS",1,1,1,,,,,,,,
613009,"ARBORICULTOR, ARBUSTOS",1,1,1,,,,,,,,
613010,"ARBORICULTOR, CACAO",1,1,1,,,,,,,,
613011,"ARBORICULTOR, CAFETALES",1,1,1,,,,,,,,
613012,"ARBORICULTOR, COCOTEROS",1,1,1,,,,,,,,
613013,"ARBORICULTOR, FRUTALES EN GENERAL",1,1,1,,,,,,,,
613014,"ARBORICULTOR, LUPULO",1,1,1,,,,,,,,
613015,"ARBORICULTOR, NOGALES",1,1,1,,,,,,,,
613016,"ARBORICULTOR, OLEAGINOSAS",1,1,1,,,,,,,,
613017,"ARBORICULTOR, PLANTACIONES/COPRA",1,1,1,,,,,,,,
613018,"ARBORICULTOR, PLANTACIONES/HEVEA",1,1,1,,,,,,,,
613019,"ARBORICULTOR, PLANTACIONES/TE",1,1,1,,,,,,,,
613020,"CULTIVADOR, LUPULO",1,1,1,,,,,,,,
613021,"CULTIVADOR, PLANTACIONES/TE",1,1,1,,,,,,,,
613022,"CULTIVADOR EXPLOTADOR, CAUCHO",1,1,1,,,,,,,,
613023,FRUTICULTOR,1,1,1,,,,,,,,
613024,INJERTADOR,1,1,1,,,,,,,,
613025,"PODADOR, ARBOLES FRUTALES",1,1,1,,,,,,,,
613026,"PODADOR-INJERTADOR, ARBUSTOS",1,1,1,,,,,,,,
613027,RESINERO,1,1,1,,,,,,,,
613028,"SANGRADOR, ARBOLES/EXCEPTO HEVEA",1,1,1,,,,,,,,
613029,"SANGRADOR, CAUCHO",1,1,1,,,,,,,,
613030,"SANGRADOR, JARABE DE ARCE",1,1,1,,,,,,,,
613031,SHIVINGERO,1,1,1,,,,,,,,
613032,"TRABAJADOR AGRICOLA CALIFICADO, ARBOLES FRUTALES",1,1,1,,,,,,,,
613033,"TRABAJADOR AGRICOLA CALIFICADO, ARBUSTOS",1,1,1,,,,,,,,
613034,"TRABAJADOR AGRICOLA CALIFICADO, CACAO",1,1,1,,,,,,,,
613035,"TRABAJADOR AGRICOLA CALIFICADO, CAFE",1,1,1,,,,,,,,
613036,"TRABAJADOR AGRICOLA CALIFICADO, COSECHA/ARBUSTOS",1,1,1,,,,,,,,
613037,"TRABAJADOR AGRICOLA CALIFICADO, HEVEA",1,1,1,,,,,,,,
613038,"TRABAJADOR AGRICOLA CALIFICADO, HUERTOS",1,1,1,,,,,,,,
613039,"TRABAJADOR AGRICOLA CALIFICADO, LUPULO",1,1,1,,,,,,,,
613040,"TRABAJADOR AGRICOLA CALIFICADO, PLANTACIONES/ARBUSTOS",1,1,1,,,,,,,,
613041,"TRABAJADOR AGRICOLA CALIFICADO, PLANTACIONES/TE",1,1,1,,,,,,,,
613042,"TRABAJADOR AGRICOLA CALIFICADO, VITICULTURA",1,1,1,,,,,,,,
613043,VINICULTOR,1,1,1,,,,,,,,
613044,VITICULTOR,1,1,1,,,,,,,,
614001,"CULTIVADOR, HONGOS",1,1,1,,,,,,,,
614002,"CULTIVADOR, SETAS Y CHAMPIÐONES",1,1,1,,,,,,,,
614003,"CULTIVADOR, VIVEROS",1,1,1,,,,,,,,
614004,"CULTIVADOR, VIVEROS/BULBOS",1,1,1,,,,,,,,
614005,"CULTIVADOR, VIVEROS/ESPECIAS",1,1,1,,,,,,,,
614006,"CULTIVADOR, VIVEROS/HORTALIZAS",1,1,1,,,,,,,,
614007,"CULTIVADOR, VIVEROS/SEMILLAS",1,1,1,,,,,,,,
614008,FLORICULTOR,1,1,1,,,,,,,,
614009,"FLORICULTOR, ROSAS",1,1,1,,,,,,,,
614010,"FLORICULTOR, TULIPANES",1,1,1,,,,,,,,
614011,HORTELANO,1,1,1,,,,,,,,
614012,HORTICULTOR,1,1,1,,,,,,,,
614013,"HORTICULTOR, VIVEROS",1,1,1,,,,,,,,
614014,"JARDINERO, SEMILLERO",1,1,1,,,,,,,,
614015,"JARDINERO, VIVEROS",1,1,1,,,,,,,,
614016,"TRABAJADOR AGRICOLA CALIFICADO, CESPED",1,1,1,,,,,,,,
614017,"TRABAJADOR AGRICOLA CALIFICADO, CULTIVO DE HONGOS",1,1,1,,,,,,,,
614018,"TRABAJADOR AGRICOLA CALIFICADO, HORTICULTURA",1,1,1,,,,,,,,
614019,"TRABAJADOR AGRICOLA CALIFICADO, VIVERO",1,1,1,,,,,,,,
615001,"AGRICULTOR (EXPLOTADOR), POLICULTIVOS",1,1,1,,,,,,,,
615002,"AGRICULTOR FORESTAL, TRABAJADOR INDEPENDIENTE",1,1,1,,,,,,,,
615003,"AGRICULTOR GANADERO, TRABAJADOR INDEPENDIENTE",1,1,1,,,,,,,,
615004,"EXPLOTADOR AGRICOLA, TRABAJADOR INDEPENDIENTE",1,1,1,,,,,,,,
615005,"EXPLOTADOR AGROPECUARIO, TRABAJADOR INDEPENDIENTE",1,1,1,,,,,,,,
615006,"CAMPESINO, TRABAJADOR INDEPENDIENTE",1,1,1,,,,,,,,
615007,"GANADERO FORESTAL, TRABAJADOR INDEPENDIENTE",1,1,1,,,,,,,,
615008,"TRABAJADOR AGRICOLA CALIFICADO, POLICULTIVOS",1,1,1,,,,,,,,
616001,"EXPLOTADOR, FORESTAL O BOSQUES",1,1,1,,,,,,,,
616002,ALMADIERO,1,1,1,,,,,,,,
616003,"ASERRADOR, MONTE",1,1,1,,,,,,,,
616004,"CLASIFICADOR, TRONCOS",1,1,1,,,,,,,,
616005,CORTADOR DE TRAVIESAS DE FERROCARRIL Y/O POSTES,1,1,1,,,,,,,,
616006,"CUBICADOR, MADERA",1,1,1,,,,,,,,
616007,"DESCORCHADOR, ALCORNOQUES",1,1,1,,,,,,,,
616008,"DESCORTEZADOR, ARBOLES",1,1,1,,,,,,,,
616009,"ESCALADOR-PODADOR, ARBOLES",1,1,1,,,,,,,,
616010,"ESCUADRADOR, TRONCOS",1,1,1,,,,,,,,
616011,"SUPERVISOR, FORESTAL",1,1,1,,,,,,,,
616012,"FLOTADOR, TRONCOS",1,1,1,,,,,,,,
616013,GABARRERO,1,1,1,,,,,,,,
616014,GANCHERO FORESTAL,1,1,1,,,,,,,,
616015,GUARDABOSQUES,1,1,1,,,,,,,,
616016,"MARCADOR, ARBOLES",1,1,1,,,,,,,,
616017,"PLANTADOR, ARBOLES/SILVICULTURA",1,1,1,,,,,,,,
616018,"PODADOR, SILVICULTURA",1,1,1,,,,,,,,
616019,"SECADOR, CORCHO",1,1,1,,,,,,,,
616020,TALADOR EN GENERAL (CORTADOR DE ARBOLES),1,1,1,,,,,,,,
616021,TRABAJADOR FORESTAL CALIFICADO,1,1,1,,,,,,,,
616022,"TRABAJADOR FORESTAL CALIFICADO, REPOBLACION FORESTAL",1,1,1,,,,,,,,
616023,"TRABAJADOR FORESTAL CALIFICADO, SILVICULTURA",1,1,1,,,,,,,,
616024,"TROZADOR, ARBOLES",1,1,1,,,,,,,,
616025,"TROZADOR, TRAVIESAS DE FERROCARRIL",1,1,1,,,,,,,,
616026,"TROZADOR, VIGAS",1,1,1,,,,,,,,
617001,"CARBONERO, CARBON VEGETAL",1,1,1,,,,,,,,
617002,"DESTILADOR, MADERA",1,1,1,,,,,,,,
617003,"TRABAJADOR CARBONERO CALIFICADO, CARBON VEGETAL/TECNICAS TR",1,1,1,,,,,,,,
617004,"TRABAJADOR FORESTAL CALIFICADO, DESTILACION DE MADERA/TECNI",1,1,1,,,,,,,,
621001,"CRIADOR, AUQUENIDOS",1,1,1,,,,,,,,
621002,"CRIADOR, CABALLOS",1,1,1,,,,,,,,
621003,"CRIADOR, CONEJOS",1,1,1,,,,,,,,
621004,"CRIADOR, CORDEROS DE ASTRACAN",1,1,1,,,,,,,,
621005,"CRIADOR, CUYES",1,1,1,,,,,,,,
621006,"CRIADOR, GANADO VACUNO (EXCEPTO GANADO LECHERO)",1,1,1,,,,,,,,
621007,"CRIADOR, GANADO BOVINO",1,1,1,,,,,,,,
621008,"CRIADOR, GANADO CABALLAR",1,1,1,,,,,,,,
621009,"CRIADOR, GANADO CAPRINO/CABRAS (LANA)",1,1,1,,,,,,,,
621010,"CRIADOR, GANADO OVINO (LANA)",1,1,1,,,,,,,,
621011,"CRIADOR, GANADO PORCINO",1,1,1,,,,,,,,
621012,"CRIADOR, REPRODUCTORES",1,1,1,,,,,,,,
621013,ESQUILADOR,1,1,1,,,,,,,,
621014,JEFE DE CUADRA,1,1,1,,,,,,,,
621015,GANADERO,1,1,1,,,,,,,,
621016,"GANADERO, AUQUENIDOS",1,1,1,,,,,,,,
621017,"GANADERO, CUNICULTOR/CONEJO",1,1,1,,,,,,,,
621018,"GANADERO, CUYES",1,1,1,,,,,,,,
621019,"GANADERO, TORO DE LIDIA",1,1,1,,,,,,,,
621020,GANADERO VACUNO (EXECPTO GANADO LECHERO),1,1,1,,,,,,,,
621021,GANADERO CABALLO,1,1,1,,,,,,,,
621022,GANADERO LANAL,1,1,1,,,,,,,,
621023,GANADERO PORCINO,1,1,1,,,,,,,,
621024,"INSEMINADOR, GANADO",1,1,1,,,,,,,,
621025,ORDEÑADOR,1,1,1,,,,,,,,
621026,TRABAJADOR PECUARIO CALIFICADO,1,1,1,,,,,,,,
621027,"TRABAJADOR PECUARIO CALIFICADO, CRIADERO DE ANIMALES",1,1,1,,,,,,,,
621028,"TRABAJADOR PECUARIO CALIFICADO, GANADERIA",1,1,1,,,,,,,,
621029,"TRABAJADOR PECUARIO CALIFICADO, GANADO VACUNO",1,1,1,,,,,,,,
621030,"TRABAJADOR PECUARIO CALIFICADO, GANADO LANAR",1,1,1,,,,,,,,
621031,"TRABAJADOR PECUARIO CALIFICADO, GANADO PORCINO",1,1,1,,,,,,,,
622001,CRIADOR DE VACAS LECHERAS,1,1,1,,,,,,,,
622002,CRIADOR DE CABRAS PARA LA PRODUCCION DE LECHE,1,1,1,,,,,,,,
623001,AVICULTOR,1,1,1,,,,,,,,
623002,"AVICULTOR, CRIA/CRIADERO",1,1,1,,,,,,,,
623003,"AVICULTOR, HUEVOS",1,1,1,,,,,,,,
623004,"AVICULTOR, INCUBACION ARTIFICIAL",1,1,1,,,,,,,,
623005,"AVICULTOR, OCAS",1,1,1,,,,,,,,
623006,"AVICULTOR, PATOS",1,1,1,,,,,,,,
623007,"AVICULTOR, PAVOS",1,1,1,,,,,,,,
623008,"AVICULTOR, POLLOS",1,1,1,,,,,,,,
623009,"CLASIFICADOR, POLLOS",1,1,1,,,,,,,,
623010,"CRIADOR, AVES DE CAZA",1,1,1,,,,,,,,
623011,"CRIADOR, AVES DE CORRAL",1,1,1,,,,,,,,
623012,"GRANJERO, AVICULTOR",1,1,1,,,,,,,,
623013,"INSEMINADOR, AVES",1,1,1,,,,,,,,
623014,"SEXADOR, POLLOS",1,1,1,,,,,,,,
623015,"TRABAJADOR CALIFICADO, AVICULTURA",1,1,1,,,,,,,,
623016,"TRABAJADOR CALIFICADO, INCUBADORAS",1,1,1,,,,,,,,
624001,APICULTOR (CRIADOR DE ABEJAS),1,1,1,,,,,,,,
624002,"CRIADOR, GUSANO DE SEDA",1,1,1,,,,,,,,
624003,SERICICULTOR,1,1,1,,,,,,,,
624004,"TRABAJADOR CALIFICADO, APICULTURA",1,1,1,,,,,,,,
624005,"TRABAJADOR CALIFICADO, SERICICULTURA",1,1,1,,,,,,,,
625001,"ADIESTRADOR, PERROS",1,1,1,,,,,,,,
625002,"CRIADOR, ANIMALES DE LABORATORIO/COBAYOS",1,1,1,,,,,,,,
625003,"CRIADOR, ANIMALES NO DOMESTICOS/PIELES FINAS",1,1,1,,,,,,,,
625004,"CRIADOR, ANIMALES SALVAJES/PIELES FINAS",1,1,1,,,,,,,,
625005,"CRIADOR, ANIMALES/RESERVAS NATURALES",1,1,1,,,,,,,,
625006,"CUIDADOR, ANIMALES/PARQUES ZOOLOGICOS",1,1,1,,,,,,,,
625007,"CUIDADOR, ANIMALES/RESERVAS NATURALES",1,1,1,,,,,,,,
625008,CRIADOR DE GATOS,1,1,1,,,,,,,,
625009,CRIADOR DE PERROS,1,1,1,,,,,,,,
625010,"ENTRENADOR, CABALLOS DE CARRERA",1,1,1,,,,,,,,
625011,"GUARDIAN, GANADO",1,1,1,,,,,,,,
625012,"GUARDIAN, PAJARERA",1,1,1,,,,,,,,
625013,"GUARDIAN, PARQUE ZOOLOGICO",1,1,1,,,,,,,,
625014,"TRABAJADOR CALIFICADO, AVES Y PAJAROS SALVAJES",1,1,1,,,,,,,,
625015,"TRABAJADOR, ANIMALES SALVAJES/PIELES FINAS",1,1,1,,,,,,,,
625016,"TRABAJADOR, CRIA DE PAJAROS SALVAJES",1,1,1,,,,,,,,
625017,"TRABAJADOR, ZOOLOGICO",1,1,1,,,,,,,,
631001,ENCARGADO DE ACUARIO,1,1,1,,,,,,,,
631002,PISCICULTOR CRIADORES DE ESPECIES ACUATICAS,1,1,1,,,,,,,,
631003,PISICULTOR DE TRUCHAS,1,1,1,,,,,,,,
631004,TRABAJADOR DE PISCIGRANJAS,1,1,1,,,,,,,,
631005,LANGOSTERO,1,1,1,,,,,,,,
631006,OSTRICULTOR,1,1,1,,,,,,,,
631007,MARISCADOR/MARISQUERO,1,1,1,,,,,,,,
631008,MEJILLONERO,1,1,1,,,,,,,,
631009,OSTRERO,1,1,1,,,,,,,,
631010,LARVERO,1,1,1,,,,,,,,
632001,"BUZO, PESCADOR/ESPONJAS",1,1,1,,,,,,,,
632002,"BUZO, PESCADOR/OSTRAS",1,1,1,,,,,,,,
632003,PESCADOR DE RIO,1,1,1,,,,,,,,
632004,PESCADOR DE LAGO,1,1,1,,,,,,,,
632005,"PESCADOR, AGUA DULCE",1,1,1,,,,,,,,
632006,"PESCADOR, COSTERO",1,1,1,,,,,,,,
632007,"PESCADOR, ESPONJAS",1,1,1,,,,,,,,
632008,"PESCADOR, MARISCADOR",1,1,1,,,,,,,,
632009,"PESCADOR, MEJILLONERO",1,1,1,,,,,,,,
632010,"PESCADOR, OSTRAS PERLIFERAS",1,1,1,,,,,,,,
633001,ALMADRABERO,1,1,1,,,,,,,,
633002,ANCHOVETERO,1,1,1,,,,,,,,
633003,PESCADOR DE ALTURA,1,1,1,,,,,,,,
633004,PESCADOR DE BAJURA,1,1,1,,,,,,,,
633005,PESCADOR DE BOLICHERA,1,1,1,,,,,,,,
633006,"PESCADOR, RASTRA",1,1,1,,,,,,,,
633007,"PESCADOR, ATUNERO",1,1,1,,,,,,,,
633008,REDERO DE MAR,1,1,1,,,,,,,,
633009,"TRIPULACION DE BARCOS PESQUEROS, OTROS",1,1,1,,,,,,,,
634001,ARPONERO,1,1,1,,,,,,,,
634002,BALLENERO,1,1,1,,,,,,,,
634003,"CAZADOR, BALLENAS",1,1,1,,,,,,,,
634004,"DESCUARTIZADOR, BALLENAS",1,1,1,,,,,,,,
635001,CAMARONERO,1,1,1,,,,,,,,
635002,"RECOLECTOR DE ALGAS, ESPONJAS O MUSGO MARINO",1,1,1,,,,,,,,
635003,CARACOLERO,1,1,1,,,,,,,,
635004,CAZADORES DE TORTUGAS MARINAS,1,1,1,,,,,,,,
635005,CONCHERO,1,1,1,,,,,,,,
635006,"CAZADORES DE OTROS ANIMALES ACUATICOS (FOCAS, LOBOS MARINOS",1,1,1,,,,,,,,
635007,CHORERO,1,1,1,,,,,,,,
635008,CRIADOR DE OSTRAS,1,1,1,,,,,,,,
636001,CAZADOR DE ANIMALES SALVAJES,1,1,1,,,,,,,,
636002,"CAZADOR DE VENADO, CHINCHILLA",1,1,1,,,,,,,,
636003,CAZADOR DE AVES,1,1,1,,,,,,,,
636004,CAZADOR DE MONOS,1,1,1,,,,,,,,
636005,CAZADOR DE ANIMALES DE PIELES,1,1,1,,,,,,,,
636006,CAZADOR DE SERPIENTES,1,1,1,,,,,,,,
636007,"CAZADOR, OTROS",1,1,1,,,,,,,,
637008,TRAMPEROS,1,1,1,,,,,,,,
641001,"AGRICULTOR, SUBSISTENCIA",1,1,1,,,,,,,,
641002,"TRABAJADOR AGRICOLA CALIFICADO, CULTIVOS DE SUBSISTENCIA",1,1,1,,,,,,,,
641003,"PESCADOR, SUBSISTENCIA",1,1,1,,,,,,,,
641004,"TRABAJADOR, PESCADOR CALIFICADO, PESCA DE SUBSISTENCIA",1,1,1,,,,,,,,
711008,CAPATAZ O CONTRAMAESTRE DE MINAS Y CANTERAS,1,1,1,,,,,,,,
711009,CLASIFICADOR DE PIEDRA,1,1,1,,,,,,,,
711010,"COLECTOR DE MUESTRAS,MINAS",1,1,1,,,,,,,,
711011,"CONDUCTOR DE MAQUINA ROZADORA, CORTADORA, PERFORADORA,ETC",1,1,1,,,,,,,,
711012,CONDUCTOR DE MAQUINA CONTINUA DE ARRANQUE,1,1,1,,,,,,,,
711013,CRIBADOR DE CARBON O MINERALES,1,1,1,,,,,,,,
711014,DESMUESTRADOR O COLECTOR DE MUESTRAS,1,1,1,,,,,,,,
711015,"DINAMITERO, PEGADOR, MINAS Y CANTERAS",1,1,1,,,,,,,,
711016,"DOLADOR, PIEDRAS",1,1,1,,,,,,,,
711017,"ENGANCHADOR, MINAS",1,1,1,,,,,,,,
711018,ESCOGEDOR DE MINERALES,1,1,1,,,,,,,,
711019,ESCOGEDOR DE PIEDRAS,1,1,1,,,,,,,,
711020,ESTRIBADOR DE MINERALES,1,1,1,,,,,,,,
711021,"ENTIBADOR, ENMADERADOR DE MINA O DE GALERIA",1,1,1,,,,,,,,
711022,GRABADOR DE INSCRIPCIONES Y PIEDRA A MANO,1,1,1,,,,,,,,
711023,GRABADOR MOTIVOS SIMPLES EN BLOQUES DE PIEDRAS,1,1,1,,,,,,,,
711024,GRABADOR DE PIEDRA CON ESTARCIDORES,1,1,1,,,,,,,,
711025,GRABADOR DE RELIEVE EN PIEDRA A MANO,1,1,1,,,,,,,,
711026,HENDEDOR DE PIEDRAS,1,1,1,,,,,,,,
711027,LAVADOR DE ORO,1,1,1,,,,,,,,
711028,LAVADOR DE MINERALES,1,1,1,,,,,,,,
711029,"MACHACADOR, TRITURADOR, MINERALES",1,1,1,,,,,,,,
711030,"MANIOBRISTA, MINAS",1,1,1,,,,,,,,
711031,MOLINERO DE MINERAL,1,1,1,,,,,,,,
711032,OPERADOR DE APARATO DE PRECIPITACION,1,1,1,,,,,,,,
711033,"OPERADOR DE CONO DE SEPARACION, MINAS",1,1,1,,,,,,,,
711034,OPERADOR DE CRIBAS HIDRAULICAS,1,1,1,,,,,,,,
711035,OPERADOR DE INSTALACIONES DE FLOTACION,1,1,1,,,,,,,,
711036,OPERADOR DE PRENSA DE PELLETS DE MINERAL,1,1,1,,,,,,,,
711037,OPERADOR DE QUEBRANTADORA DE MINERAL,1,1,1,,,,,,,,
711038,OPERADOR DE QUEBRANTADORA DE ROCAS,1,1,1,,,,,,,,
711039,OPERADOR DE TRITURADORA DE MINERALES,1,1,1,,,,,,,,
711040,"PALERO, MINAS",1,1,1,,,,,,,,
711041,"PEGADOR, MINAS Y CANTERAS",1,1,1,,,,,,,,
711042,PERFORADORES DE MINAS,1,1,1,,,,,,,,
711043,PERFORADOR DE PIEDRAS,1,1,1,,,,,,,,
711044,PRENSADOR DE BRIQUETAS DE CARBON,1,1,1,,,,,,,,
711045,PULIDOR DE PIEDRA A MANO,1,1,1,,,,,,,,
711046,PULIDOR DE PIEDRA A MAQUINA,1,1,1,,,,,,,,
711047,"SACAMUESTRAS, MINAS",1,1,1,,,,,,,,
711048,TALLADOR DE LAMINAS,1,1,1,,,,,,,,
711049,TALLADOR DE PIEDRA,1,1,1,,,,,,,,
711050,"TERRAPLENISTA,MINAS",1,1,1,,,,,,,,
711051,"TERRERISTA, MINAS",1,1,1,,,,,,,,
711052,"TOLVERO,MINAS Y CANTERAS",1,1,1,,,,,,,,
711053,"TOMADOR DE MUESTRAS,MINAS",1,1,1,,,,,,,,
711054,"TORNERO, LABRA  DE PIEDRA",1,1,1,,,,,,,,
711055,TRAZADOR SOBRE PIEDRA,1,1,1,,,,,,,,
711056,TRECHEADOR DE MINAS Y CANTERAS,1,1,1,,,,,,,,
711057,"TRITURADOR, MINERALES",1,1,1,,,,,,,,
711058,TRONZADOR DE PIEDRAS,1,1,1,,,,,,,,
712001,"CEMENTADOR, POZOS DE PETROLEO Y GAS",1,1,1,,,,,,,,
712002,"CONDUCTORES DE PERFORADORA DE PERCUSION, POZOS DE PETROLEO",1,1,1,,,,,,,,
712003,"CONDUCTORES DE TREN DE SONDEO POR ROTACION, POZOS DE PETROL",1,1,1,,,,,,,,
712004,DESINCRUSTADOR DE POZOS DE PETROLEO Y GAS,1,1,1,,,,,,,,
712005,"MECANICO DE SONDAS, POZOS DE PETROLEO Y GAS",1,1,1,,,,,,,,
712006,OPERADOR DE ACIDIFICACION DE POZOS DE PETROLEO,1,1,1,,,,,,,,
712007,OTROS SONDISTAS Y TRABAJADORES ASIMILADOS,1,1,1,,,,,,,,
712009,"PERFORADOR CON APARATO ROTATIVO, POZOS DE PETROLEO Y GAS",1,1,1,,,,,,,,
712010,PERFORADOR DE POZOS DE AGUA,1,1,1,,,,,,,,
712011,PERFORADOR DE POZOS ARTESIANOS,1,1,1,,,,,,,,
712012,PERFORADOR DE POZOS PETROLIFEROS,1,1,1,,,,,,,,
712013,SONDISTA DE POZOS EN EXPLOTACION,1,1,1,,,,,,,,
712014,"SONDISTA, CONDUCTOR DE PERFORADORA DE PERCUSION, PETROLEO Y",1,1,1,,,,,,,,
712015,"SONDISTA, EXCEPTO POZOS DE PETROLEO Y GAS",1,1,1,,,,,,,,
712016,"SONDISTA, POZOS DE PETROLEO Y GAS",1,1,1,,,,,,,,
712017,"SONDISTA, RECUPERACION Y MANTENIMIENTO DE CILINDROS DE PETR",1,1,1,,,,,,,,
712018,"SONDISTA, CONDUCTORES DE TREN DE SONDEO POR ROTACION,",1,1,1,,,,,,,,
712019,TUBEROS DE SONDEO,1,1,1,,,,,,,,
713002,CARGADOR DE HORNO ALTO,1,1,1,,,,,,,,
713003,COLADOR DE HORNO ALTO,1,1,1,,,,,,,,
713004,"FUNDIDOR DE ALTO HORNO, FUSION DE MINERAL",1,1,1,,,,,,,,
713005,"FUNDIDOR DE CONVERTIDOR DE ACERO, AL OXIGENO",1,1,1,,,,,,,,
713006,"FUNDIDOR DE CONVERTIDOR BESSEMER, DE ACERO",1,1,1,,,,,,,,
713007,FUNDIDOR EN EL AFINO Y REFINO DE METALES NO FERREOS,1,1,1,,,,,,,,
713008,FUNDIDOR EN HORNOS,1,1,1,,,,,,,,
713009,FUNDIDOR EN HORNO DE ACERO MARTIN SIEMENS,1,1,1,,,,,,,,
713010,FUNDIDOR EN HORNO THOMAS,1,1,1,,,,,,,,
713011,"FUNDIDOR EN HORNO ELECTRICO DE ARCO, REFINO DE ACERO",1,1,1,,,,,,,,
713012,FUNDIDOR EN HORNO DE CONVER. Y AFINADO DE METAL.NO FERREOS,1,1,1,,,,,,,,
713013,HORNERO DE ALTO HORNO,1,1,1,,,,,,,,
713014,HORNERO DE CONVERTIDOR BASSEMER,1,1,1,,,,,,,,
713015,HORNERO DE CONVERSION Y AFINACION DE METALES  NO FERREOS,1,1,1,,,,,,,,
713016,HORNERO DE HORNO THOMAS O ELKEM,1,1,1,,,,,,,,
714003,LAMINADOR DE ACERO EN CALIENTE,1,1,1,,,,,,,,
714004,LAMINADOR DE ACERO EN TREN CONTINUO,1,1,1,,,,,,,,
714005,LAMINADOR DE ACERO EN FRIO,1,1,1,,,,,,,,
714006,LAMINADOR DE METALES NO FERREOS,1,1,1,,,,,,,,
714007,LAMINADOR DE PRODUCTOS SEMIACABADOS DE ACERO,1,1,1,,,,,,,,
714008,LAMINADOR DE TUBOS SIN SOLDADURA,1,1,1,,,,,,,,
714009,MAQUINISTA DE TREN DE LAMINACION,1,1,1,,,,,,,,
715002,COLADOR DE HORNO DE SEGUNDA FUSION,1,1,1,,,,,,,,
